Método,Cantidad de Iteraciones,Hora de inicio,Fecha de inicio,Hora de finalización,Tiempo de ejecución
DA-PSO,50,20:03:46.334021,2024-03-11,20:03:57.293118,0:00:10.959097
Índice de similitud,Ranking
0.0,0.0,0.0,0.001,-0.005
0.001,0.0,-0.001,0.0,-0.011
0.0,0.006,0.002,0.002,-0.014
-0.005,0.001,0.0,0.001,-0.014
-0.001,0.001,0.001,0.001,-0.014
0.001,-0.001,0.0,0.002,-0.011
-0.001,0.001,-0.0,-0.0,-0.006
0.0,0.0,-0.0,0.001,0.001
0.0,0.0,-0.0,0.001,-0.0
0.0,0.0,-0.0,0.001,-0.005
0.001,-0.0,-0.001,-0.0,-0.011
0.0,0.005,0.001,0.002,-0.014
-0.004,0.001,0.0,0.003,-0.014
-0.001,0.0,-0.0,0.001,-0.014
0.0,-0.001,0.0,0.001,-0.011
-0.001,0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,0.001,0.001
-0.0,-0.0,0.0,0.0,-0.0
0.0,0.0,-0.0,0.001,-0.005
0.0,-0.0,-0.0,-0.0,-0.011
0.0,0.003,0.0,0.001,-0.014
-0.002,0.0,0.0,0.004,-0.014
-0.001,-0.0,-0.001,0.0,-0.014
-0.0,-0.001,0.0,0.001,-0.011
-0.001,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,0.001,0.001
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,0.001,-0.005
-0.0,-0.0,0.0,-0.0,-0.011
0.0,0.001,-0.0,0.001,-0.014
-0.001,-0.0,0.0,0.004,-0.014
-0.001,-0.0,-0.002,-0.0,-0.014
-0.0,-0.001,0.0,0.001,-0.011
-0.001,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,0.0,0.001
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,0.001,-0.005
-0.0,-0.0,0.0,-0.0,-0.011
0.0,0.0,-0.0,0.001,-0.014
-0.0,-0.0,0.0,0.003,-0.014
-0.0,-0.0,-0.002,-0.0,-0.014
-0.0,-0.0,0.0,0.0,-0.011
-0.001,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.011
0.0,-0.0,-0.0,0.001,-0.014
0.0,-0.0,0.0,0.003,-0.013
0.0,-0.0,-0.002,-0.0,-0.013
-0.0,0.0,0.0,-0.0,-0.011
-0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.011
0.0,-0.0,-0.0,0.001,-0.013
0.0,-0.0,0.0,0.002,-0.013
0.0,-0.0,-0.001,-0.0,-0.013
-0.0,0.0,0.0,-0.0,-0.011
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.011
0.0,-0.0,-0.0,0.0,-0.013
0.0,-0.0,0.0,0.002,-0.013
0.0,-0.0,-0.0,-0.0,-0.013
-0.0,0.0,0.0,-0.0,-0.011
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.011
0.0,-0.0,-0.0,-0.0,-0.013
0.0,-0.0,0.0,0.001,-0.013
0.0,-0.0,0.0,-0.0,-0.013
-0.0,0.0,0.0,-0.0,-0.011
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.013
0.0,-0.0,0.0,0.001,-0.012
0.0,-0.0,0.0,-0.0,-0.012
-0.0,0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.013
0.0,-0.0,0.0,0.001,-0.012
0.0,-0.0,0.0,-0.0,-0.012
-0.0,0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.012
0.0,-0.0,0.0,0.001,-0.012
0.0,-0.0,0.0,-0.0,-0.012
-0.0,0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.012
0.0,-0.0,0.0,0.0,-0.012
0.0,-0.0,0.0,-0.0,-0.012
-0.0,0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.012
0.0,-0.0,0.0,-0.0,-0.012
0.0,-0.0,0.0,-0.0,-0.012
-0.0,0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.012
0.0,-0.0,0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.01
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.011
-0.0,0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.005
-0.0,-0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.011
0.0,-0.0,0.0,-0.0,-0.01
0.0,-0.0,0.0,-0.0,-0.01
-0.0,0.0,0.0,-0.0,-0.009
0.0,-0.0,-0.0,-0.0,-0.006
0.0,0.0,-0.0,-0.0,-0.0
